,wl [10^-6m],omega [10^9Hz],Energy [eV],Brechungsindex Luft,Brechungsindex Gold,Brechungsindex Al2O3,Brechungsindex BK7,dielectric constant air,dielectric constant Gold
534,0.79413861,2.371943063326002,1.5614402629284074,(1+0j),(0.16211969661908698+5.13155628456021j),(1.7603453704096634+0j),(1.5108933875397368+0j),(1+0j),(1.6273039423566427+1.5767049261641772j)
535,0.7947605,2.3700870479960354,1.5602184557486187,(1+0j),(0.16220591961535+5.136830260640499j),(1.7603284812403703+0j),(1.510880875344739+0j),(1+0j),(1.628127226904758+1.5775272889472394j)
536,0.79538239,2.3682339350118795,1.5589985591710172,(1+0j),(0.16229214261161298+5.142104236720789j),(1.7603116176389766+0j),(1.510868382791786+0j),(1+0j),(1.6289500955506868+1.5783492234556262j)
537,0.79600421,2.3663839256690027,1.557780705707574,(1+0j),(0.162378355902607+5.1473776191618095j),(1.7602947814056846+0j),(1.510855911212005+0j),(1+0j),(1.6297724563717149+1.5791706379125992j)
538,0.79662604,2.3645367747567643,1.5565647339371431,(1+0j),(0.162464570580068+5.15265108640844j),(1.7602779702774825+0j),(1.5108434589266113+0j),(1+0j),(1.6305944158560528+1.5799916387249884j)
539,0.7972478599999999,2.3626925349274104,1.5553506785204794,(1+0j),(0.16255078387106198+5.157924468849458j),(1.760261184702179+0j),(1.5108310262649747+0j),(1+0j),(1.631415948192916+1.5808122001512794j)
540,0.79786969,2.3608511401264702,1.5541384959741986,(1+0j),(0.16263699854852298+5.163197936096089j),(1.7602444240473696+0j),(1.5108186127563652+0j),(1+0j),(1.6322370804302286+1.5816323492464592j)
541,0.7984914599999999,2.3590127905799436,1.5529283181062452,(1+0j),(0.16272320490718198+5.168470894509059j),(1.760227690104646+0j),(1.5108062197252958+0j),(1+0j),(1.6330577208049688+1.5824519943977884j)
542,0.79911328,2.3571771542938857,1.5517199263663843,(1+0j),(0.162809418198176+5.17374427695008j),(1.7602109798211565+0j),(1.5107938449085219+0j),(1+0j),(1.63387801513136+1.5832712812817065j)
543,0.79973505,2.3553445197992176,1.5505135106933228,(1+0j),(0.16289562455683498+5.179017235363049j),(1.7601942957928238+0j),(1.5107814902261545+0j),(1+0j),(1.6346978321107397+1.5840900787994088j)
544,0.80035681,2.3535147621332206,1.5493089888246219,(1+0j),(0.163010218938272+5.184369733976389j),(1.7601776368516935+0j),(1.510769154810916+0j),(1+0j),(1.635533866175913+1.5849166566321577j)
545,0.80097858,2.3516878158075754,1.548106317649593,(1+0j),(0.16314589611609598+5.189781445339019j),(1.76016100237124+0j),(1.510756838196596+0j),(1+0j),(1.6363818372065657+1.5857489148738015j)
546,0.80160034,2.3498637329780236,1.5469055315021447,(1+0j),(0.163281571111808+5.19519306966446j),(1.7601443927962341+0j),(1.5107445407102331+0j),(1+0j),(1.637229355454646+1.5865807232065523j)
547,0.80222205,2.3480426239952554,1.5457067030256773,(1+0j),(0.16341723519696+5.200604258803949j),(1.760127809101737+0j),(1.5107322630713746+0j),(1+0j),(1.6380763671413092+1.587412028866453j)
548,0.8028438099999999,2.346224189371098,1.5445096350683705,(1+0j),(0.16355291019267199+5.206015883129389j),(1.7601112485307426+0j),(1.5107200032366188+0j),(1+0j),(1.6389230091852895+1.5882429662505335j)
549,0.8034655199999999,2.3444087150234565,1.5433145158487946,(1+0j),(0.163688574277824+5.2114270722688785j),(1.760094713657541+0j),(1.5107077631094592+0j),(1+0j),(1.6397691460958366+1.5890734023984057j)
550,0.80408722,2.342596077212685,1.542121263909654,(1+0j),(0.163824236180864+5.216838174371179j),(1.7600782033259252+0j),(1.5106955418316461+0j),(1+0j),(1.6406148330516281+1.5899033914826892j)
551,0.80470892,2.3407862402082644,1.5409298557296964,(1+0j),(0.16395989808390402+5.222249276473479j),(1.7600617171812492+0j),(1.5106833391384005+0j),(1+0j),(1.6414600843403175+1.59073294754293j)
552,0.80533057,2.338979342742265,1.5397403826356673,(1+0j),(0.164095549076384+5.2276599433898285j),(1.7600452564583593+0j),(1.5106711559414059+0j),(1+0j),(1.6423048327079024+1.5915620045915104j)
553,0.80595227,2.3371750876870823,1.5385526490297,(1+0j),(0.164231210979424+5.23307104549213j),(1.7600288184215607+0j),(1.5106589902136376+0j),(1+0j),(1.6431492147132818+1.5923906966675772j)
554,0.80657391,2.335373787764661,1.5373668607753503,(1+0j),(0.16436685978979199+5.238481625371289j),(1.7600124058912974+0j),(1.5106468440402525+0j),(1+0j),(1.6439930816358546+1.593218877830903j)
555,0.80719556,2.3335752333782076,1.53618287989592,(1+0j),(0.16450251078227202+5.243892292287639j),(1.7599960169294655+0j),(1.5106347159846438+0j),(1+0j),(1.644836529219131+1.5940466420626986j)
556,0.8078172,2.3317794759864645,1.535000740266486,(1+0j),(0.16463815959264+5.249302872166799j),(1.7599796519766056+0j),(1.5106226063706039+0j),(1+0j),(1.6456795309928527+1.594873963401565j)
557,0.80843884,2.329986480249827,1.533820418623133,(1+0j),(0.164773808403008+5.2547134520459595j),(1.7599633106825021+0j),(1.5106105149367584+0j),(1+0j),(1.646522101192186+1.595700855834615j)
558,0.80906042,2.3281964124618195,1.5326420244361971,(1+0j),(0.164909444120704+5.260123509701979j),(1.7599469945349404+0j),(1.5105984427816677+0j),(1+0j),(1.6473641592176602+1.5965272402794148j)
559,0.8096820699999999,2.3264088919603387,1.5314653071173974,(1+0j),(0.165045095113184+5.265534176618329j),(1.7599307000363533+0j),(1.5105863873153382+0j),(1+0j),(1.6482058818310095+1.5973532902239103j)
560,0.8103036499999999,2.3246243149822337,1.5302905275078054,(1+0j),(0.16521276906383997+5.271162623909099j),(1.7599144307710235+0j),(1.5105743511874086+0j),(1+0j),(1.64908518113136+1.5982081108426436j)
561,0.81092523,2.322842473786212,1.5291175488521918,(1+0j),(0.165413987935968+5.2770197312248195j),(1.7598981848178004+0j),(1.5105623329743025+0j),(1+0j),(1.650003882469584+1.599093125564841j)
562,0.8115468100000001,2.3210633620861043,1.527946367012397,(1+0j),(0.16561520680809602+5.28287683854054j),(1.7598819620920063+0j),(1.510550332611203+0j),(1+0j),(1.6509220725799654+1.599977650757545j)
563,0.8121684,2.3192869450582574,1.5267769590641547,(1+0j),(0.16581642891744+5.2887340400855996j),(1.7598657622488638+0j),(1.5105383498409155+0j),(1+0j),(1.6518397670745482+1.6008617014506459j)
564,0.81278992,2.3175134446904226,1.525609471141079,(1+0j),(0.166017628366272+5.29459058202528j),(1.7598495872859765+0j),(1.5105263861387783+0j),(1+0j),(1.652756848767906+1.6017451647446752j)
565,0.81341144,2.3157426545523543,1.5244437673509976,(1+0j),(0.166218827815104+5.300447123964959j),(1.7598334352940475+0j),(1.510514440090323+0j),(1+0j),(1.6536734218819087+1.6026281410307j)
566,0.81403296,2.3139745684362136,1.5232798436073154,(1+0j),(0.166420027263936+5.30630366590464j),(1.7598173061897433+0j),(1.510502511631767+0j),(1+0j),(1.654589487261722+1.6035106311132061j)
567,0.8146544800000001,2.3122091801531037,1.5221176958359082,(1+0j),(0.16662122671276802+5.31216020784432j),(1.7598011998900578+0j),(1.5104906006995786+0j),(1+0j),(1.6555050457501734+1.6043926357944667j)
568,0.815276,2.3104464835330036,1.5209573199750759,(1+0j),(0.1668224261616+5.318016749783999j),(1.7597851163123086+0j),(1.5104787072304744+0j),(1+0j),(1.6564200981877613+1.6052741558745511j)
569,0.81589752,2.3086864724246903,1.519798711975494,(1+0j),(0.16702362561043202+5.323873291723681j),(1.7597690553741365+0j),(1.5104668311614207+0j),(1+0j),(1.657334645412664+1.606155192151334j)
570,0.8165189800000001,2.3069293102149975,1.5186419793940367,(1+0j),(0.16722480563596803+5.329729268287321j),(1.759753018540723+0j),(1.510454973573608+0j),(1+0j),(1.6582486000456338+1.6070356604373586j)
571,0.8171404400000001,2.3051748207552336,1.5174870062727526,(1+0j),(0.16742598566150405+5.335585244850961j),(1.7597370041788+0j),(1.5104431332571882+0j),(1+0j),(1.6591620512324867+1.6079156466022988j)
572,0.8177618999999999,2.303422997951914,1.516333788600325,(1+0j),(0.16762716568704+5.341441221414599j),(1.759721012206992+0j),(1.5104313101498832+0j),(1+0j),(1.6600749998042528+1.6087951514372645j)
573,0.81838336,2.301673835730058,1.5151823223776202,(1+0j),(0.16782834571257602+5.34729719797824j),(1.7597050425442389+0j),(1.5104195041896582+0j),(1+0j),(1.6609874465896801+1.6096741757312036j)
574,0.81900482,2.299927328033128,1.5140326036176441,(1+0j),(0.168029525738112+5.3531531745418794j),(1.759689095109798+0j),(1.5104077153147206+0j),(1+0j),(1.66189939241524+1.6105527202709113j)
575,0.81962622,2.2981836370594064,1.5128847390948523,(1+0j),(0.16823068634035201+5.35900858572948j),(1.7596731713597094+0j),(1.5103959445992359+0j),(1+0j),(1.662810750132051+1.6114307010896753j)
576,0.82024762,2.2964425880429298,1.5117386137615372,(1+0j),(0.168362896286922+5.36421648745524j),(1.7596572696731323+0j),(1.5103841908429072+0j),(1+0j),(1.6636136687001044+1.6122182055785435j)
577,0.82086902,2.2947041749837913,1.5105942236679855,(1+0j),(0.168391025884262+5.36844697989804j),(1.7596413899702832+0j),(1.510372453984681+0j),(1+0j),(1.664253331180307+1.6128695311340244j)
578,0.8214904199999999,2.292968391900241,1.5094515648764353,(1+0j),(0.168419155481602+5.37267747234084j),(1.759625532171689+0j),(1.5103607339637404+0j),(1+0j),(1.6648927482034892+1.6135205940857915j)
579,0.8221118199999999,2.2912352328286114,1.5083106334610297,(1+0j),(0.168447285078942+5.37690796478364j),(1.7596096961981826+0j),(1.5103490307195062+0j),(1+0j),(1.6655319200516323+1.6141713947508591j)
580,0.8227332199999999,2.289504691823254,1.5071714255077728,(1+0j),(0.168475414676282+5.38113845722644j),(1.7595938819709052+0j),(1.510337344191634+0j),(1+0j),(1.6661708470061785+1.614821933445606j)
581,0.82335455,2.2877769574587923,1.5060340651545558,(1+0j),(0.168503541104855+5.3853684731091j),(1.7595780911890984+0j),(1.5103256756336758+0j),(1+0j),(1.6668094574149632+1.615472137247532j)
582,0.82397589,2.2860518009924453,1.5048984018209561,(1+0j),(0.168531667986109+5.38959855707178j),(1.7595623217382352+0j),(1.5103140234809616+0j),(1+0j),(1.667447833818663+1.6161220902272335j)
583,0.82459723,2.284329244361945,1.503764449948492,(1+0j),(0.168559794867363+5.39382864103446j),(1.7595465737947087+0j),(1.5103023878617978+0j),(1+0j),(1.6680859662169445+1.6167717822322836j)
584,0.82521857,2.2826092816947314,1.5026322056712806,(1+0j),(0.168587921748617+5.39805872499714j),(1.7595308472808935+0j),(1.5102907687167886+0j),(1+0j),(1.6687238548890295+1.6174212135764405j)
585,0.82583984,2.2808921004693277,1.5015017924056557,(1+0j),(0.168616045461104+5.40228833239968j),(1.7595151438876022+0j),(1.510279167293006+0j),(1+0j),(1.6693614282903666+1.6180703114520545j)
586,0.82646118,2.2791773078910413,1.5003729515765036,(1+0j),(0.168644172342358+5.40651841636236j),(1.759499459999135+0j),(1.5102675809171977+0j),(1+0j),(1.6699988303729774+1.6187192224424698j)
587,0.82708246,2.277465256981575,1.4992459155765436,(1+0j),(0.16867229650752602+5.41074809184492j),(1.7594837988207552+0j),(1.5102560119552235+0j),(1+0j),(1.6706359280479706+1.619367811084677j)
588,0.82770374,2.275755776225988,1.4981205714982029,(1+0j),(0.168700420672694+5.41497776732748j),(1.7594681587604994+0j),(1.5102444592289854+0j),(1+0j),(1.6712727831551486+1.6200161403647992j)
589,0.82832501,2.2740488872946782,1.4969969336070148,(1+0j),(0.168728544385181+5.4192073747300205j),(1.7594525399934788+0j),(1.5102329228658034+0j),(1+0j),(1.6719093857261638+1.6206642001642586j)
590,0.82894623,2.272344693948187,1.4958750702081123,(1+0j),(0.16875666583426302+5.42343664173246j),(1.759436943446433+0j),(1.5102214035480892+0j),(1+0j),(1.6725456950848592+1.6213119491056098j)
591,0.8295675,2.270642916108518,1.4947547969273145,(1+0j),(0.16878478954675002+5.427666249135j),(1.759421366533201+0j),(1.5102098993637527+0j),(1+0j),(1.673181813935643+1.6219594917685882j)
592,0.83018872,2.2689438219647857,1.4936362903124003,(1+0j),(0.16885354292137603+5.43230029732488j),(1.7594058116858209+0j),(1.5101984121069574+0j),(1+0j),(1.6738843247137976+1.622662993230939j)
593,0.83080994,2.2672472687421785,1.4925194563753053,(1+0j),(0.169015414713752+5.43786200481726j),(1.7593902775748795+0j),(1.5101869407938662+0j),(1+0j),(1.6747392914399797+1.6234950814767295j)
594,0.83143115,2.2655532779940386,1.4914043093045046,(1+0j),(0.16917728390042003+5.44342362278085j),(1.7593747643752853+0j),(1.5101754855516423+0j),(1+0j),(1.6755938081731445+1.6243267300908895j)
595,0.83205231,2.2638619527525297,1.4902909169256437,(1+0j),(0.16933914005854803+5.44898479310049j),(1.7593592730085947+0j),(1.5101640470587114+0j),(1+0j),(1.6764478206207165+1.625157886239181j)
596,0.8326735200000001,2.262173015071805,1.4891790962681266,(1+0j),(0.16950100924521602+5.454546411064081j),(1.7593438009067932+0j),(1.510152623416934+0j),(1+0j),(1.677301466934711+1.625988684381327j)
597,0.83329468,2.2604867311871635,1.488069022593544,(1+0j),(0.169662865403344+5.46010758138372j),(1.7593283504867372+0j),(1.5101412164087997+0j),(1+0j),(1.6781546103619656+1.6268189914295248j)
598,0.83391583,2.2588029865182597,1.486960620474131,(1+0j),(0.169824718955764+5.46566866217457j),(1.7593129206770297+0j),(1.5101298252412472+0j),(1+0j),(1.6790073065659206+1.6276488615625864j)
599,0.8345369899999999,2.257121721241923,1.4858538505285428,(1+0j),(0.16998657511389198+5.47122983249421j),(1.7592975109076414+0j),(1.5101184494914912+0j),(1+0j),(1.6798595836621038+1.6284783221484789j)
600,0.83515814,2.2554429838986585,1.484748744710792,(1+0j),(0.170148428666312+5.47679091328506j),(1.7592821216017982+0j),(1.5101070894700133+0j),(1+0j),(1.680711414867484+1.6293073471262403j)
601,0.8357792399999999,2.253766876656153,1.4836453702774433,(1+0j),(0.170310269190192+5.48235154643196j),(1.7592667536749453+0j),(1.5100957458505389+0j),(1+0j),(1.6815627460462383+1.6301358838147126j)
602,0.83640039,2.2520931240943747,1.4825435459206326,(1+0j),(0.170472122742612+5.48791262722281j),(1.7592514045803997+0j),(1.5100844167513285+0j),(1+0j),(1.6824137149217164+1.630964066254704j)
603,0.83702148,2.250422017017835,1.4814434630757625,(1+0j),(0.170633960660784+5.49347317084092j),(1.759236076963771+0j),(1.5100731041231468+0j),(1+0j),(1.6832641714588037+1.6317917484336377j)
604,0.83764258,2.24875336125923,1.480344993923303,(1+0j),(0.170795801184664+5.49903380398782j),(1.7592207690233292+0j),(1.5100618066342124+0j),(1+0j),(1.6841142122118595+1.6326190243254264j)
605,0.8382636099999999,2.2470873658810664,1.4792482760882344,(1+0j),(0.17095762346858798+5.50459381043319j),(1.759205482656381+0j),(1.5100505256827537+0j),(1+0j),(1.6849637284045433+1.6334457880720594j)
606,0.8388846999999999,2.245423676589707,1.478153076340527,(1+0j),(0.17111946138675999+5.510154354051299j),(1.7591902145912954+0j),(1.510039258852456+0j),(1+0j),(1.6858128985244225+1.6342722133856877j)
607,0.83950574,2.243762582622548,1.4770595850839567,(1+0j),(0.171281286276392+5.5157144500254605j),(1.759174967461662+0j),(1.5100280080848378+0j),(1+0j),(1.6866615728129197+1.6350981545238683j)
608,0.84012677,2.2421039711766992,1.4759677280608496,(1+0j),(0.171435243470622+5.5211665740599j),(1.759159740211875+0j),(1.5100167725989777+0j),(1+0j),(1.6874926304091427+1.635908351410477j)
609,0.8407478,2.2404478100434555,1.4748774840683496,(1+0j),(0.17155853568708002+5.526198078386001j),(1.7591445325258257+0j),(1.510005552159715+0j),(1+0j),(1.6882563423072925+1.6366584682375607j)
610,0.84136884,2.2387940671880044,1.4737888320180719,(1+0j),(0.171681829888824+5.531229663730801j),(1.759129344088932+0j),(1.509994346533065+0j),(1+0j),(1.6890197212014915+1.6374082535271217j)
611,0.84198987,2.2371427904576255,1.4727018034076822,(1+0j),(0.171805122105282+5.5362611680569005j),(1.759114175320412+0j),(1.509983156026423+0j),(1+0j),(1.689782742975741+1.6381576836047675j)
612,0.8426108400000001,2.2354941069935124,1.4716164819337,(1+0j),(0.17192840241002402+5.541292186270801j),(1.7590990273686071+0j),(1.509971981484969+0j),(1+0j),(1.6905453467231317+1.6389066986614005j)
613,0.84323181,2.2338478517655225,1.4705327589574686,(1+0j),(0.172051682714766+5.5463232044847j),(1.7590838986977055+0j),(1.5099608217737757+0j),(1+0j),(1.6913076066443022+1.6396553715882223j)
614,0.8438527800000001,2.2322040194130226,1.4694506309501048,(1+0j),(0.17217496301950802+5.551354222698601j),(1.7590687892386057+0j),(1.5099496768399927+0j),(1+0j),(1.6920695232038447+1.640403702853593j)
615,0.84447375,2.230562604591147,1.4683700943931057,(1+0j),(0.17229824332425+5.5563852409125j),(1.7590536989224652+0j),(1.5099385466309705+0j),(1+0j),(1.6928310968653069+1.6411516929248033j)
616,0.8450946699999999,2.2289237338449355,1.4672912325905452,(1+0j),(0.17242151370256198+5.5614158540329j),(1.7590386288934592+0j),(1.5099274319886813+0j),(1+0j),(1.6935922668112466+1.6418992820816676j)
617,0.84571564,2.227287137918903,1.4662138682926569,(1+0j),(0.172544794007304+5.5664468722468j),(1.759023576656218+0j),(1.5099163310708477+0j),(1+0j),(1.6943531560905423+1.642646591189559j)
618,0.84633655,2.225653101368307,1.4651381888209838,(1+0j),(0.17266806240033+5.5714774043485j),(1.7590085448086135+0j),(1.5099052457915105+0j),(1+0j),(1.6951136303861805+1.6433934883407217j)
619,0.8469574599999999,2.22402146066327,1.4640640865244874,(1+0j),(0.17279133079335598+5.5765079364502j),(1.758993531827542+0j),(1.5098941750255146+0j),(1+0j),(1.6958737636933634+1.644140046221774j)
620,0.8475783100000001,2.2223923678613877,1.4629916615020504,(1+0j),(0.17291458727466602+5.581537982439701j),(1.7589785390934811+0j),(1.5098831197889084+0j),(1+0j),(1.6966334830661944+1.6448861932020282j)
621,0.84819922,2.2207655028365307,1.461920703015973,(1+0j),(0.173037855667692+5.5865685145414j),(1.758963563641302+0j),(1.509872077893446+0j),(1+0j),(1.6973929358029938+1.645632073960098j)
622,0.84882007,2.219141174770824,1.4608514145995628,(1+0j),(0.173161112149002+5.591598560530901j),(1.7589486082982093+0j),(1.509861051421883+0j),(1+0j),(1.6981519755844323+1.646377544803229j)
623,0.84944098,2.2175190644897462,1.4597835861415587,(1+0j),(0.173284380542028+5.5966290926326j),(1.7589336701068052+0j),(1.5098500381919184+0j),(1+0j),(1.6989107495754354+1.6471227502772645j)
624,0.85006177,2.2158996366921113,1.458717523551259,(1+0j),(0.173414351660781+5.601738986371541j),(1.758918753328422+0j),(1.5098390413433216+0j),(1+0j),(1.6996818687149395+1.647878667614072j)
625,0.8506826200000001,2.2142824162892305,1.4576529140797538,(1+0j),(0.17360521665828602+5.607576467653241j),(1.7589038535689434+0j),(1.5098280576347833+0j),(1+0j),(1.7005687822932927+1.6487355660178518j)
626,0.85130347,2.2126675547426737,1.456589857433566,(1+0j),(0.173796081655791+5.61341394893494j),(1.7588889722049648+0j),(1.509817088079364+0j),(1+0j),(1.701455233555039+1.64959201929933j)
627,0.85192426,2.2110552026172527,1.4555284527288845,(1+0j),(0.173986928207778+5.6192508660725204j),(1.7588741106062173+0j),(1.5098061336848412+0j),(1+0j),(1.702341137621121+1.6504479454467487j)
628,0.85254504,2.2094452245113683,1.4544686108313996,(1+0j),(0.174177771685512+5.62508768918608j),(1.7588592675070995+0j),(1.5097951935164409+0j),(1+0j),(1.7032265666426836+1.6513034141646747j)
629,0.85316583,2.207837563429906,1.4534102942214646,(1+0j),(0.174368618237499+5.630924606323661j),(1.7588444423641378+0j),(1.509784267171793+0j),(1+0j),(1.7041115498643082+1.6521584537033476j)
630,0.8537866199999999,2.2062322402157735,1.4523535166198787,(1+0j),(0.17455946478948597+5.63676152346124j),(1.7588296353515587+0j),(1.509773354777522+0j),(1+0j),(1.7049960737355054+1.653013050966024j)
631,0.85440735,2.20462940459121,1.4512983765881695,(1+0j),(0.174750292895955+5.642597876454701j),(1.7588148478330763+0j),(1.5097624573367736+0j),(1+0j),(1.7058800535471201+1.6538671241045848j)
632,0.85502814,2.20302874161411,1.4502446668012587,(1+0j),(0.174941139447942+5.648434793592281j),(1.7588000768854193+0j),(1.5097515726935002+0j),(1+0j),(1.706763660903431+1.6547208389128782j)
633,0.8556488600000001,2.2014305813588684,1.4491926045457477,(1+0j),(0.17513196448015803+5.654271052561721j),(1.7587853255370578+0j),(1.509740703077571+0j),(1+0j),(1.7076467114894323+1.6555740173065394j)
634,0.85626959,2.199834712463458,1.448142050682893,(1+0j),(0.175322792586627+5.6601074055551805j),(1.7587705918201537+0j),(1.5097298470371106+0j),(1+0j),(1.708529319890057+1.6564267699893513j)
635,0.85689032,2.1982411556578834,1.4470930188591697,(1+0j),(0.175513620693096+5.66594375854864j),(1.758755875908691+0j),(1.5097190046985547+0j),(1+0j),(1.7094114725823601+1.6572790838911526j)
636,0.85751099,2.1966500596206395,1.4460456069490142,(1+0j),(0.17570443035404698+5.67177954739798j),(1.7587411791589729+0j),(1.5097081770593432+0j),(1+0j),(1.710293085068212+1.6581308773670715j)
637,0.85813165,2.1950612907807945,1.444999727023237,(1+0j),(0.17589523694074502+5.6776152422233j),(1.7587265003207375+0j),(1.5096973631965005+0j),(1+0j),(1.7111742291487289+1.6589822197847697j)
638,0.85875238,2.193474639696315,1.4439552412070171,(1+0j),(0.176086065047214+5.68345159521676j),(1.7587118374414223+0j),(1.5096865616699051+0j),(1+0j),(1.7120550190345811+1.659833221487715j)
639,0.85937299,2.1918905867740306,1.4429124657501744,(1+0j),(0.176276856262647+5.68928681992198j),(1.758697194944232+0j),(1.5096757757361212+0j),(1+0j),(1.7129351858779607+1.6606836227156927j)
640,0.85999365,2.1903086927547117,1.4418711114901837,(1+0j),(0.176467662849345+5.695122514747301j),(1.7586825687526513+0j),(1.5096650023904652+0j),(1+0j),(1.7138149715519886+1.6615336571572656j)
641,0.86061432,2.188729054971864,1.4408312425012866,(1+0j),(0.17659823474837602+5.700188088838881j),(1.75866795974945+0j),(1.509654242281507+0j),(1+0j),(1.714573018770111+1.6622762712455699j)
642,0.86123492,2.1871518717667104,1.4397929893506873,(1+0j),(0.176728169335956+5.70524513109928j),(1.7586533697529532+0j),(1.5096434967466907+0j),(1+0j),(1.715329392373903+1.663017364613451j)
643,0.86185553,2.1855769345807334,1.438756214745179,(1+0j),(0.176858106017229+5.710302254846021j),(1.7586387968179698+0j),(1.5096327643515646+0j),(1+0j),(1.7160854448000389+1.663758139826014j)
644,0.8624761400000001,2.184004263942714,1.4377209321987736,(1+0j),(0.17698804269850202+5.715359378592761j),(1.7586242411180486+0j),(1.5096220452222233+0j),(1+0j),(1.7168411642984223+1.6644985853797114j)
645,0.8630967399999999,2.182433880249453,1.4366871551386002,(1+0j),(0.17711797728608197+5.72041642085316j),(1.7586097028258556+0j),(1.5096113394840822+0j),(1+0j),(1.7175965391394465+1.665238689791263j)
646,0.8637172900000001,2.1808658795157996,1.435654946770835,(1+0j),(0.17724790140519703+5.725473055681861j),(1.7585951828147262+0j),(1.509600647778445+0j),(1+0j),(1.718351521122937+1.6659784058445397j)
647,0.8643378300000001,2.1793001554830167,1.4346242371457927,(1+0j),(0.17737782343061903+5.730529609024221j),(1.758580680085244+0j),(1.5095899693675991+0j),(1+0j),(1.7191061593997337+1.6667177817061543j)
648,0.86495837,2.1777366780193748,1.4335950064278817,(1+0j),(0.177507745456041+5.73558616236658j),(1.7585661943425213+0j),(1.5095793040326917+0j),(1+0j),(1.7198604665752142+1.6674568297357126j)
649,0.86557892,2.176175417151856,1.4325672348859881,(1+0j),(0.177637669575156+5.740642797195281j),(1.7585517252929874+0j),(1.509568651555883+0j),(1+0j),(1.7206144552324572+1.6681955622707216j)
650,0.86619946,2.1746164183811114,1.4315409524730018,(1+0j),(0.177767591600578+5.745699350537641j),(1.7585372733426516+0j),(1.5095580122343837+0j),(1+0j),(1.721368101505268+1.6689339559369245j)
651,0.86681995,2.1730597770723357,1.4305162219674339,(1+0j),(0.177897503157535+5.7507554964483j),(1.75852283936055+0j),(1.5095473867061842+0j),(1+0j),(1.7221213572949579+1.6696719636185704j)
652,0.86744043,2.1715053877634607,1.4294929739440436,(1+0j),(0.17802741262079902+5.755811560872621j),(1.7585084223538905+0j),(1.509536774238668+0j),(1+0j),(1.7228742716405814+1.6704096333714864j)
653,0.8680609100000001,2.1699532205739493,1.428471188732597,(1+0j),(0.178157322084063+5.760867625296941j),(1.7584940220302723+0j),(1.509526174614893+0j),(1+0j),(1.7236268571159763+1.6711469775239507j)
654,0.8686814,2.1684032457801594,1.4274508467661446,(1+0j),(0.17828723364102+5.765923771207601j),(1.758479638098587+0j),(1.5095155876189112+0j),(1+0j),(1.7243791262728394+1.6718840083822986j)
655,0.86930188,2.166855508593693,1.4264319778072951,(1+0j),(0.178417143104284+5.77097983563192j),(1.7584652709632558+0j),(1.5095050135467072+0j),(1+0j),(1.7251310552932022+1.67262070261992j)
656,0.8699222999999999,2.1653101286274112,1.4254146605966993,(1+0j),(0.17854704000538998+5.776035411138199j),(1.7584509217202355+0j),(1.5094944532031231+0j),(1+0j),(1.725882584068645+1.6733570013556798j)
657,0.8705427200000001,2.1637669513896496,1.4243987934331355,(1+0j),(0.17863777493683203+5.781088965012481j),(1.7584365889206728+0j),(1.509483905520119+0j),(1+0j),(1.7266276477429796+1.674098342097507j)
658,0.87116315,2.162225947354239,1.4233843568796498,(1+0j),(0.17872290450939+5.78614231090335j),(1.758422272275397+0j),(1.509473370283237+0j),(1+0j),(1.7273715237689902+1.6748401346452784j)
659,0.8717835700000001,2.16068716150369,1.4223713805480411,(1+0j),(0.178808032709842+5.791195575345131j),(1.7584079721875792+0j),(1.5094628477874956+0j),(1+0j),(1.7281150677335297+1.675581586977435j)
660,0.8724039299999999,2.159150712799807,1.4213599427503727,(1+0j),(0.17889315267765799+5.79624835109237j),(1.7583936897487953+0j),(1.5094523388343606+0j),(1+0j),(1.7288582201806986+1.6763226398306252j)
661,0.87302435,2.1576162993722376,1.4203498447666436,(1+0j),(0.17897828087811+5.80130161553415j),(1.7583794221383986+0j),(1.5094418413467574+0j),(1+0j),(1.7296011252747032+1.6770634369854382j)
662,0.8736447100000001,2.1560842133512748,1.4193412789050137,(1+0j),(0.179063400845926+5.806354391281391j),(1.758365172058302+0j),(1.5094313573109857+0j),(1+0j),(1.7303436397355811+1.6778038355920668j)
663,0.87426508,2.1545542769578,1.4183341281342268,(1+0j),(0.179148522185848+5.81140724847772j),(1.7583509378411266+0j),(1.509420885498611+0j),(1+0j),(1.7310858477953945+1.6785439196671772j)
664,0.87488538,2.1530266825453785,1.4173285190798364,(1+0j),(0.179233633921028+5.81645953553042j),(1.758336721262856+0j),(1.5094104272144653+0j),(1+0j),(1.7318276541975903+1.679283594251579j)
665,0.8755057399999999,2.1515011053026942,1.4163242379199024,(1+0j),(0.179318753888844+5.821512311277659j),(1.7583225192865914+0j),(1.5093999802228328+0j),(1+0j),(1.7325692148227698+1.680023014801507j)
666,0.87612604,2.1499778357333756,1.4153214758917563,(1+0j),(0.179403865624024+5.82656459833036j),(1.7583083346026644+0j),(1.5093895465010903+0j),(1+0j),(1.733310386633519+1.6807620387156585j)
667,0.8767463400000001,2.1484567215973245,1.414320132776374,(1+0j),(0.179488977359204+5.8316168853830606j),(1.7582941657800821+0j),(1.5093791249949449+0j),(1+0j),(1.7340512417737308+1.6815007379533955j)
668,0.87736664,2.146937758322853,1.4133202055642327,(1+0j),(0.179574089094384+5.83666917243576j),(1.7582800127624156+0j),(1.5093687156612656+0j),(1+0j),(1.7347917806487951+1.6822391129421026j)
