X,CH1,
Second,Volt,
-5.6631346e+00,7.20000e-03,
-5.6624022e+00,7.40000e-03,
-5.6616697e+00,7.40000e-03,
-5.6609373e+00,7.40000e-03,
-5.6602049e+00,7.60000e-03,
-5.6594725e+00,7.40000e-03,
-5.6587400e+00,7.40000e-03,
-5.6580076e+00,7.40000e-03,
-5.6572752e+00,7.40000e-03,
-5.6565428e+00,7.40000e-03,
-5.6558104e+00,7.40000e-03,
-5.6550779e+00,7.40000e-03,
-5.6543455e+00,7.60000e-03,
-5.6536131e+00,7.40000e-03,
-5.6528807e+00,7.40000e-03,
-5.6521482e+00,7.40000e-03,
-5.6514158e+00,7.40000e-03,
-5.6506834e+00,7.40000e-03,
-5.6499510e+00,7.60000e-03,
-5.6492186e+00,7.40000e-03,
-5.6484861e+00,7.40000e-03,
-5.6477537e+00,7.40000e-03,
-5.6470213e+00,7.40000e-03,
-5.6462889e+00,7.40000e-03,
-5.6455564e+00,7.60000e-03,
-5.6448240e+00,7.40000e-03,
-5.6440916e+00,7.40000e-03,
-5.6433592e+00,7.40000e-03,
-5.6426268e+00,7.40000e-03,
-5.6418943e+00,7.40000e-03,
-5.6411619e+00,7.40000e-03,
-5.6404295e+00,7.40000e-03,
-5.6396971e+00,7.40000e-03,
-5.6389647e+00,7.60000e-03,
-5.6382322e+00,7.40000e-03,
-5.6374998e+00,7.60000e-03,
-5.6367674e+00,7.60000e-03,
-5.6360350e+00,7.40000e-03,
-5.6353025e+00,7.60000e-03,
-5.6345701e+00,7.40000e-03,
-5.6338377e+00,7.60000e-03,
-5.6331053e+00,7.40000e-03,
-5.6323729e+00,7.60000e-03,
-5.6316404e+00,7.60000e-03,
-5.6309080e+00,7.60000e-03,
-5.6301756e+00,7.40000e-03,
-5.6294432e+00,7.60000e-03,
-5.6287107e+00,7.40000e-03,
-5.6279783e+00,7.40000e-03,
-5.6272459e+00,7.60000e-03,
-5.6265135e+00,7.60000e-03,
-5.6257811e+00,7.40000e-03,
-5.6250486e+00,7.60000e-03,
-5.6243162e+00,7.40000e-03,
-5.6235838e+00,7.40000e-03,
-5.6228514e+00,7.40000e-03,
-5.6221189e+00,7.60000e-03,
-5.6213865e+00,7.40000e-03,
-5.6206541e+00,7.40000e-03,
-5.6199217e+00,7.60000e-03,
-5.6191893e+00,7.60000e-03,
-5.6184568e+00,7.60000e-03,
-5.6177244e+00,7.40000e-03,
-5.6169920e+00,7.60000e-03,
-5.6162596e+00,7.60000e-03,
-5.6155272e+00,7.60000e-03,
-5.6147947e+00,7.60000e-03,
-5.6140623e+00,7.60000e-03,
-5.6133299e+00,7.60000e-03,
-5.6125975e+00,7.60000e-03,
-5.6118650e+00,7.60000e-03,
-5.6111326e+00,7.60000e-03,
-5.6104002e+00,7.60000e-03,
-5.6096678e+00,7.60000e-03,
-5.6089354e+00,7.60000e-03,
-5.6082029e+00,7.40000e-03,
-5.6074705e+00,7.60000e-03,
-5.6067381e+00,7.60000e-03,
-5.6060057e+00,7.60000e-03,
-5.6052732e+00,7.60000e-03,
-5.6045408e+00,7.60000e-03,
-5.6038084e+00,7.60000e-03,
-5.6030760e+00,7.60000e-03,
-5.6023436e+00,7.60000e-03,
-5.6016111e+00,7.60000e-03,
-5.6008787e+00,7.60000e-03,
-5.6001463e+00,7.60000e-03,
-5.5994139e+00,7.40000e-03,
-5.5986814e+00,7.60000e-03,
-5.5979490e+00,7.40000e-03,
-5.5972166e+00,7.60000e-03,
-5.5964842e+00,7.60000e-03,
-5.5957518e+00,7.60000e-03,
-5.5950193e+00,7.60000e-03,
-5.5942869e+00,7.60000e-03,
-5.5935545e+00,7.60000e-03,
-5.5928221e+00,7.60000e-03,
-5.5920897e+00,7.60000e-03,
-5.5913572e+00,7.60000e-03,
-5.5906248e+00,7.60000e-03,
-5.5898924e+00,7.60000e-03,
-5.5891600e+00,7.60000e-03,
-5.5884275e+00,7.60000e-03,
-5.5876951e+00,7.60000e-03,
-5.5869627e+00,7.60000e-03,
-5.5862303e+00,7.40000e-03,
-5.5854979e+00,7.60000e-03,
-5.5847654e+00,7.60000e-03,
-5.5840330e+00,7.60000e-03,
-5.5833006e+00,7.40000e-03,
-5.5825682e+00,7.60000e-03,
-5.5818357e+00,7.60000e-03,
-5.5811033e+00,7.60000e-03,
-5.5803709e+00,7.60000e-03,
-5.5796385e+00,7.80000e-03,
-5.5789061e+00,7.60000e-03,
-5.5781736e+00,7.60000e-03,
-5.5774412e+00,7.60000e-03,
-5.5767088e+00,7.60000e-03,
-5.5759764e+00,7.60000e-03,
-5.5752439e+00,7.60000e-03,
-5.5745115e+00,7.60000e-03,
-5.5737791e+00,7.80000e-03,
-5.5730467e+00,7.80000e-03,
-5.5723143e+00,7.80000e-03,
-5.5715818e+00,7.60000e-03,
-5.5708494e+00,7.80000e-03,
-5.5701170e+00,7.80000e-03,
-5.5693846e+00,7.60000e-03,
-5.5686522e+00,7.60000e-03,
-5.5679197e+00,7.60000e-03,
-5.5671873e+00,7.60000e-03,
-5.5664549e+00,7.80000e-03,
-5.5657225e+00,7.80000e-03,
-5.5649900e+00,7.60000e-03,
-5.5642576e+00,7.60000e-03,
-5.5635252e+00,7.80000e-03,
-5.5627928e+00,7.60000e-03,
-5.5620604e+00,7.60000e-03,
-5.5613279e+00,7.60000e-03,
-5.5605955e+00,7.60000e-03,
-5.5598631e+00,7.80000e-03,
-5.5591307e+00,7.80000e-03,
-5.5583982e+00,7.60000e-03,
-5.5576658e+00,7.60000e-03,
-5.5569334e+00,7.80000e-03,
-5.5562010e+00,7.80000e-03,
-5.5554686e+00,7.80000e-03,
-5.5547361e+00,7.80000e-03,
-5.5540037e+00,7.60000e-03,
-5.5532713e+00,7.80000e-03,
-5.5525389e+00,7.80000e-03,
-5.5518064e+00,7.80000e-03,
-5.5510740e+00,7.80000e-03,
-5.5503416e+00,7.80000e-03,
-5.5496092e+00,7.80000e-03,
-5.5488768e+00,7.80000e-03,
-5.5481443e+00,7.60000e-03,
-5.5474119e+00,7.60000e-03,
-5.5466795e+00,7.80000e-03,
-5.5459471e+00,7.80000e-03,
-5.5452147e+00,7.60000e-03,
-5.5444822e+00,7.80000e-03,
-5.5437498e+00,7.80000e-03,
-5.5430174e+00,7.80000e-03,
-5.5422850e+00,7.80000e-03,
-5.5415525e+00,7.80000e-03,
-5.5408201e+00,7.80000e-03,
-5.5400877e+00,7.80000e-03,
-5.5393553e+00,7.60000e-03,
-5.5386229e+00,7.80000e-03,
-5.5378904e+00,7.60000e-03,
-5.5371580e+00,7.80000e-03,
-5.5364256e+00,7.80000e-03,
-5.5356932e+00,7.80000e-03,
-5.5349607e+00,7.60000e-03,
-5.5342283e+00,7.80000e-03,
-5.5334959e+00,7.80000e-03,
-5.5327635e+00,7.80000e-03,
-5.5320311e+00,7.80000e-03,
-5.5312986e+00,7.80000e-03,
-5.5305662e+00,7.80000e-03,
-5.5298338e+00,7.80000e-03,
-5.5291014e+00,7.80000e-03,
-5.5283689e+00,7.60000e-03,
-5.5276365e+00,7.80000e-03,
-5.5269041e+00,7.80000e-03,
-5.5261717e+00,7.80000e-03,
-5.5254393e+00,7.80000e-03,
-5.5247068e+00,7.80000e-03,
-5.5239744e+00,7.80000e-03,
-5.5232420e+00,7.80000e-03,
-5.5225096e+00,7.80000e-03,
-5.5217772e+00,7.80000e-03,
-5.5210447e+00,7.80000e-03,
-5.5203123e+00,7.80000e-03,
-5.5195799e+00,7.80000e-03,
-5.5188475e+00,7.60000e-03,
-5.5181150e+00,7.80000e-03,
-5.5173826e+00,7.80000e-03,
-5.5166502e+00,7.80000e-03,
-5.5159178e+00,7.80000e-03,
-5.5151854e+00,7.80000e-03,
-5.5144529e+00,7.80000e-03,
-5.5137205e+00,7.80000e-03,
-5.5129881e+00,8.00000e-03,
-5.5122557e+00,7.80000e-03,
-5.5115232e+00,8.00000e-03,
-5.5107908e+00,7.80000e-03,
-5.5100584e+00,7.80000e-03,
-5.5093260e+00,7.80000e-03,
-5.5085936e+00,7.80000e-03,
-5.5078611e+00,7.80000e-03,
-5.5071287e+00,7.80000e-03,
-5.5063963e+00,7.80000e-03,
-5.5056639e+00,7.60000e-03,
-5.5049314e+00,7.80000e-03,
-5.5041990e+00,7.60000e-03,
-5.5034666e+00,7.80000e-03,
-5.5027342e+00,7.80000e-03,
-5.5020018e+00,7.80000e-03,
-5.5012693e+00,7.80000e-03,
-5.5005369e+00,7.80000e-03,
-5.4998045e+00,7.80000e-03,
-5.4990721e+00,7.80000e-03,
-5.4983397e+00,7.80000e-03,
-5.4976072e+00,8.00000e-03,
-5.4968748e+00,7.80000e-03,
-5.4961424e+00,7.80000e-03,
-5.4954100e+00,7.80000e-03,
-5.4946775e+00,7.80000e-03,
-5.4939451e+00,7.80000e-03,
-5.4932127e+00,7.80000e-03,
-5.4924803e+00,7.80000e-03,
-5.4917479e+00,8.00000e-03,
-5.4910154e+00,7.80000e-03,
-5.4902830e+00,8.00000e-03,
-5.4895506e+00,7.80000e-03,
-5.4888182e+00,8.00000e-03,
-5.4880857e+00,7.80000e-03,
-5.4873533e+00,8.00000e-03,
-5.4866209e+00,7.80000e-03,
-5.4858885e+00,8.20000e-03,
-5.4851561e+00,8.00000e-03,
-5.4844236e+00,7.80000e-03,
-5.4836912e+00,7.60000e-03,
-5.4829588e+00,7.80000e-03,
-5.4822264e+00,7.80000e-03,
-5.4814939e+00,7.80000e-03,
-5.4807615e+00,8.00000e-03,
-5.4800291e+00,7.80000e-03,
-5.4792967e+00,7.80000e-03,
-5.4785643e+00,7.80000e-03,
-5.4778318e+00,7.80000e-03,
-5.4770994e+00,8.20000e-03,
-5.4763670e+00,8.20000e-03,
-5.4756346e+00,8.00000e-03,
-5.4749022e+00,7.80000e-03,
-5.4741697e+00,8.00000e-03,
-5.4734373e+00,8.00000e-03,
-5.4727049e+00,8.20000e-03,
-5.4719725e+00,8.00000e-03,
-5.4712400e+00,8.00000e-03,
-5.4705076e+00,8.20000e-03,
-5.4697752e+00,8.00000e-03,
-5.4690428e+00,7.80000e-03,
-5.4683104e+00,8.20000e-03,
-5.4675779e+00,7.80000e-03,
-5.4668455e+00,8.00000e-03,
-5.4661131e+00,7.80000e-03,
-5.4653807e+00,8.00000e-03,
-5.4646482e+00,8.00000e-03,
-5.4639158e+00,8.00000e-03,
-5.4631834e+00,8.00000e-03,
-5.4624510e+00,7.80000e-03,
-5.4617186e+00,8.00000e-03,
-5.4609861e+00,8.20000e-03,
-5.4602537e+00,7.80000e-03,
-5.4595213e+00,8.00000e-03,
-5.4587889e+00,8.00000e-03,
-5.4580564e+00,7.80000e-03,
-5.4573240e+00,7.80000e-03,
-5.4565916e+00,8.20000e-03,
-5.4558592e+00,7.80000e-03,
-5.4551268e+00,8.00000e-03,
-5.4543943e+00,8.20000e-03,
-5.4536619e+00,8.20000e-03,
-5.4529295e+00,8.00000e-03,
-5.4521971e+00,8.00000e-03,
-5.4514647e+00,8.00000e-03,
-5.4507322e+00,8.20000e-03,
-5.4499998e+00,8.00000e-03,
-5.4492674e+00,8.00000e-03,
-5.4485350e+00,7.80000e-03,
-5.4478025e+00,8.20000e-03,
-5.4470701e+00,8.20000e-03,
-5.4463377e+00,8.00000e-03,
-5.4456053e+00,8.00000e-03,
-5.4448729e+00,8.00000e-03,
-5.4441404e+00,8.00000e-03,
-5.4434080e+00,8.00000e-03,
-5.4426756e+00,8.20000e-03,
-5.4419432e+00,8.20000e-03,
-5.4412107e+00,8.20000e-03,
-5.4404783e+00,8.20000e-03,
-5.4397459e+00,7.80000e-03,
-5.4390135e+00,8.20000e-03,
-5.4382811e+00,8.20000e-03,
-5.4375486e+00,8.20000e-03,
-5.4368162e+00,8.20000e-03,
-5.4360838e+00,8.00000e-03,
-5.4353514e+00,8.20000e-03,
-5.4346189e+00,8.20000e-03,
-5.4338865e+00,7.80000e-03,
-5.4331541e+00,8.20000e-03,
-5.4324217e+00,7.80000e-03,
-5.4316893e+00,8.20000e-03,
-5.4309568e+00,8.20000e-03,
-5.4302244e+00,8.20000e-03,
-5.4294920e+00,8.20000e-03,
-5.4287596e+00,8.00000e-03,
-5.4280272e+00,8.20000e-03,
-5.4272947e+00,8.20000e-03,
-5.4265623e+00,8.20000e-03,
-5.4258299e+00,8.20000e-03,
-5.4250975e+00,8.20000e-03,
-5.4243650e+00,8.20000e-03,
-5.4236326e+00,8.20000e-03,
-5.4229002e+00,8.20000e-03,
-5.4221678e+00,8.00000e-03,
-5.4214354e+00,8.20000e-03,
-5.4207029e+00,8.00000e-03,
-5.4199705e+00,8.00000e-03,
-5.4192381e+00,8.20000e-03,
-5.4185057e+00,8.00000e-03,
-5.4177732e+00,8.00000e-03,
-5.4170408e+00,8.20000e-03,
-5.4163084e+00,8.20000e-03,
-5.4155760e+00,8.20000e-03,
-5.4148436e+00,8.20000e-03,
-5.4141111e+00,8.20000e-03,
-5.4133787e+00,8.20000e-03,
-5.4126463e+00,8.20000e-03,
-5.4119139e+00,8.20000e-03,
-5.4111814e+00,8.20000e-03,
-5.4104490e+00,8.20000e-03,
-5.4097166e+00,8.20000e-03,
-5.4089842e+00,8.20000e-03,
-5.4082518e+00,8.20000e-03,
-5.4075193e+00,8.20000e-03,
-5.4067869e+00,8.20000e-03,
-5.4060545e+00,8.20000e-03,
-5.4053221e+00,8.20000e-03,
-5.4045897e+00,8.20000e-03,
-5.4038572e+00,8.20000e-03,
-5.4031248e+00,8.20000e-03,
-5.4023924e+00,8.20000e-03,
-5.4016600e+00,8.20000e-03,
-5.4009275e+00,8.20000e-03,
-5.4001951e+00,8.20000e-03,
-5.3994627e+00,8.20000e-03,
-5.3987303e+00,8.20000e-03,
-5.3979979e+00,8.20000e-03,
-5.3972654e+00,8.20000e-03,
-5.3965330e+00,8.20000e-03,
-5.3958006e+00,8.20000e-03,
-5.3950682e+00,8.20000e-03,
-5.3943357e+00,8.20000e-03,
-5.3936033e+00,8.20000e-03,
-5.3928709e+00,8.40000e-03,
-5.3921385e+00,8.40000e-03,
-5.3914061e+00,8.20000e-03,
-5.3906736e+00,8.20000e-03,
-5.3899412e+00,8.20000e-03,
-5.3892088e+00,8.20000e-03,
-5.3884764e+00,8.40000e-03,
-5.3877439e+00,8.20000e-03,
-5.3870115e+00,8.20000e-03,
-5.3862791e+00,8.60000e-03,
-5.3855467e+00,8.20000e-03,
-5.3848143e+00,8.40000e-03,
-5.3840818e+00,8.20000e-03,
-5.3833494e+00,8.00000e-03,
-5.3826170e+00,8.20000e-03,
-5.3818846e+00,8.20000e-03,
-5.3811522e+00,8.20000e-03,
-5.3804197e+00,8.20000e-03,
-5.3796873e+00,8.20000e-03,
-5.3789549e+00,8.40000e-03,
-5.3782225e+00,8.40000e-03,
-5.3774900e+00,8.20000e-03,
-5.3767576e+00,8.60000e-03,
-5.3760252e+00,8.40000e-03,
-5.3752928e+00,8.40000e-03,
-5.3745604e+00,8.40000e-03,
-5.3738279e+00,8.40000e-03,
-5.3730955e+00,8.40000e-03,
-5.3723631e+00,8.40000e-03,
-5.3716307e+00,8.40000e-03,
-5.3708982e+00,8.40000e-03,
-5.3701658e+00,8.20000e-03,
-5.3694334e+00,8.40000e-03,
-5.3687010e+00,8.40000e-03,
-5.3679686e+00,8.20000e-03,
-5.3672361e+00,8.20000e-03,
-5.3665037e+00,8.20000e-03,
-5.3657713e+00,8.20000e-03,
-5.3650389e+00,8.20000e-03,
-5.3643064e+00,8.40000e-03,
-5.3635740e+00,8.20000e-03,
-5.3628416e+00,8.40000e-03,
-5.3621092e+00,8.20000e-03,
-5.3613768e+00,8.20000e-03,
-5.3606443e+00,8.40000e-03,
-5.3599119e+00,8.40000e-03,
-5.3591795e+00,8.40000e-03,
-5.3584471e+00,8.40000e-03,
-5.3577147e+00,8.40000e-03,
-5.3569822e+00,8.40000e-03,
-5.3562498e+00,8.20000e-03,
-5.3555174e+00,8.40000e-03,
-5.3547850e+00,8.40000e-03,
-5.3540525e+00,8.40000e-03,
-5.3533201e+00,8.40000e-03,
-5.3525877e+00,8.60000e-03,
-5.3518553e+00,8.40000e-03,
-5.3511229e+00,8.40000e-03,
-5.3503904e+00,8.40000e-03,
-5.3496580e+00,8.40000e-03,
-5.3489256e+00,8.40000e-03,
-5.3481932e+00,8.60000e-03,
-5.3474607e+00,8.40000e-03,
-5.3467283e+00,8.40000e-03,
-5.3459959e+00,8.40000e-03,
-5.3452635e+00,8.40000e-03,
-5.3445311e+00,8.40000e-03,
-5.3437986e+00,8.40000e-03,
-5.3430662e+00,8.60000e-03,
-5.3423338e+00,8.20000e-03,
-5.3416014e+00,8.40000e-03,
-5.3408689e+00,8.40000e-03,
-5.3401365e+00,8.40000e-03,
-5.3394041e+00,8.40000e-03,
-5.3386717e+00,8.40000e-03,
-5.3379393e+00,8.60000e-03,
-5.3372068e+00,8.20000e-03,
-5.3364744e+00,8.60000e-03,
-5.3357420e+00,8.40000e-03,
-5.3350096e+00,8.60000e-03,
-5.3342772e+00,8.40000e-03,
-5.3335447e+00,8.40000e-03,
-5.3328123e+00,8.40000e-03,
-5.3320799e+00,8.40000e-03,
-5.3313475e+00,8.40000e-03,
-5.3306150e+00,8.40000e-03,
-5.3298826e+00,8.20000e-03,
-5.3291502e+00,8.40000e-03,
-5.3284178e+00,8.40000e-03,
-5.3276854e+00,8.40000e-03,
-5.3269529e+00,8.40000e-03,
-5.3262205e+00,8.40000e-03,
-5.3254881e+00,8.40000e-03,
-5.3247557e+00,8.60000e-03,
-5.3240232e+00,8.40000e-03,
-5.3232908e+00,8.60000e-03,
-5.3225584e+00,8.20000e-03,
-5.3218260e+00,8.20000e-03,
-5.3210936e+00,8.40000e-03,
-5.3203611e+00,8.40000e-03,
-5.3196287e+00,8.40000e-03,
-5.3188963e+00,8.40000e-03,
-5.3181639e+00,8.60000e-03,
-5.3174314e+00,8.40000e-03,
-5.3166990e+00,8.60000e-03,
-5.3159666e+00,8.60000e-03,
-5.3152342e+00,8.40000e-03,
-5.3145018e+00,8.60000e-03,
-5.3137693e+00,8.80000e-03,
-5.3130369e+00,8.60000e-03,
-5.3123045e+00,8.60000e-03,
-5.3115721e+00,8.60000e-03,
-5.3108397e+00,8.60000e-03,
-5.3101072e+00,8.60000e-03,
-5.3093748e+00,8.60000e-03,
-5.3086424e+00,8.60000e-03,
-5.3079100e+00,8.40000e-03,
-5.3071775e+00,8.60000e-03,
-5.3064451e+00,8.60000e-03,
-5.3057127e+00,8.60000e-03,
-5.3049803e+00,8.60000e-03,
-5.3042479e+00,8.40000e-03,
-5.3035154e+00,8.60000e-03,
-5.3027830e+00,8.60000e-03,
-5.3020506e+00,8.60000e-03,
-5.3013182e+00,8.60000e-03,
-5.3005857e+00,8.60000e-03,
-5.2998533e+00,8.60000e-03,
-5.2991209e+00,8.60000e-03,
-5.2983885e+00,8.40000e-03,
-5.2976561e+00,8.60000e-03,
-5.2969236e+00,8.60000e-03,
-5.2961912e+00,8.60000e-03,
-5.2954588e+00,8.60000e-03,
-5.2947264e+00,8.60000e-03,
-5.2939939e+00,8.60000e-03,
-5.2932615e+00,8.60000e-03,
-5.2925291e+00,8.60000e-03,
-5.2917967e+00,8.60000e-03,
-5.2910643e+00,8.60000e-03,
-5.2903318e+00,8.60000e-03,
-5.2895994e+00,8.60000e-03,
-5.2888670e+00,8.40000e-03,
-5.2881346e+00,8.60000e-03,
-5.2874022e+00,8.60000e-03,
-5.2866697e+00,8.40000e-03,
-5.2859373e+00,8.40000e-03,
-5.2852049e+00,8.60000e-03,
-5.2844725e+00,8.60000e-03,
-5.2837400e+00,8.60000e-03,
-5.2830076e+00,8.60000e-03,
-5.2822752e+00,8.60000e-03,
-5.2815428e+00,8.60000e-03,
-5.2808104e+00,8.60000e-03,
-5.2800779e+00,8.60000e-03,
-5.2793455e+00,8.60000e-03,
-5.2786131e+00,8.60000e-03,
-5.2778807e+00,8.60000e-03,
-5.2771482e+00,8.60000e-03,
-5.2764158e+00,8.80000e-03,
-5.2756834e+00,8.60000e-03,
-5.2749510e+00,8.60000e-03,
-5.2742186e+00,8.60000e-03,
-5.2734861e+00,8.80000e-03,
-5.2727537e+00,8.60000e-03,
-5.2720213e+00,8.60000e-03,
-5.2712889e+00,8.60000e-03,
-5.2705564e+00,8.80000e-03,
-5.2698240e+00,8.80000e-03,
-5.2690916e+00,8.80000e-03,
-5.2683592e+00,8.60000e-03,
-5.2676268e+00,9.00000e-03,
-5.2668943e+00,9.00000e-03,
-5.2661619e+00,8.80000e-03,
-5.2654295e+00,8.60000e-03,
-5.2646971e+00,8.60000e-03,
-5.2639647e+00,8.60000e-03,
-5.2632322e+00,8.60000e-03,
-5.2624998e+00,8.60000e-03,
-5.2617674e+00,8.80000e-03,
-5.2610350e+00,8.60000e-03,
-5.2603025e+00,8.60000e-03,
-5.2595701e+00,8.60000e-03,
-5.2588377e+00,9.00000e-03,
-5.2581053e+00,8.80000e-03,
-5.2573729e+00,8.60000e-03,
-5.2566404e+00,8.60000e-03,
-5.2559080e+00,8.60000e-03,
-5.2551756e+00,8.60000e-03,
-5.2544432e+00,9.00000e-03,
-5.2537107e+00,8.60000e-03,
-5.2529783e+00,8.80000e-03,
-5.2522459e+00,9.00000e-03,
-5.2515135e+00,8.80000e-03,
-5.2507811e+00,8.80000e-03,
-5.2500486e+00,8.80000e-03,
-5.2493162e+00,8.80000e-03,
-5.2485838e+00,8.80000e-03,
-5.2478514e+00,8.80000e-03,
-5.2471189e+00,8.60000e-03,
-5.2463865e+00,8.80000e-03,
-5.2456541e+00,8.80000e-03,
-5.2449217e+00,8.80000e-03,
-5.2441893e+00,8.80000e-03,
-5.2434568e+00,8.60000e-03,
-5.2427244e+00,8.80000e-03,
-5.2419920e+00,8.60000e-03,
-5.2412596e+00,9.00000e-03,
-5.2405272e+00,9.00000e-03,
-5.2397947e+00,8.80000e-03,
-5.2390623e+00,8.80000e-03,
-5.2383299e+00,8.80000e-03,
-5.2375975e+00,9.00000e-03,
-5.2368650e+00,8.60000e-03,
-5.2361326e+00,9.00000e-03,
-5.2354002e+00,8.80000e-03,
-5.2346678e+00,8.60000e-03,
-5.2339354e+00,8.80000e-03,
-5.2332029e+00,8.80000e-03,
-5.2324705e+00,8.80000e-03,
-5.2317381e+00,8.80000e-03,
-5.2310057e+00,8.80000e-03,
-5.2302732e+00,8.80000e-03,
-5.2295408e+00,9.00000e-03,
-5.2288084e+00,8.80000e-03,
-5.2280760e+00,8.80000e-03,
-5.2273436e+00,8.80000e-03,
-5.2266111e+00,9.00000e-03,
-5.2258787e+00,8.80000e-03,
-5.2251463e+00,9.00000e-03,
-5.2244139e+00,8.80000e-03,
-5.2236814e+00,9.00000e-03,
-5.2229490e+00,8.60000e-03,
-5.2222166e+00,9.00000e-03,
-5.2214842e+00,8.80000e-03,
-5.2207518e+00,9.00000e-03,
-5.2200193e+00,9.00000e-03,
-5.2192869e+00,9.00000e-03,
-5.2185545e+00,9.00000e-03,
-5.2178221e+00,9.00000e-03,
-5.2170897e+00,9.00000e-03,
-5.2163572e+00,9.00000e-03,
-5.2156248e+00,9.00000e-03,
-5.2148924e+00,9.00000e-03,
-5.2141600e+00,8.80000e-03,
-5.2134275e+00,9.00000e-03,
-5.2126951e+00,9.00000e-03,
-5.2119627e+00,9.00000e-03,
-5.2112303e+00,9.00000e-03,
-5.2104979e+00,9.00000e-03,
-5.2097654e+00,8.80000e-03,
-5.2090330e+00,9.00000e-03,
-5.2083006e+00,9.00000e-03,
-5.2075682e+00,9.00000e-03,
-5.2068357e+00,9.00000e-03,
-5.2061033e+00,9.00000e-03,
-5.2053709e+00,9.00000e-03,
-5.2046385e+00,9.00000e-03,
-5.2039061e+00,9.00000e-03,
-5.2031736e+00,9.00000e-03,
-5.2024412e+00,9.00000e-03,
-5.2017088e+00,9.00000e-03,
-5.2009764e+00,9.00000e-03,
-5.2002439e+00,9.00000e-03,
-5.1995115e+00,9.00000e-03,
-5.1987791e+00,9.00000e-03,
-5.1980467e+00,8.80000e-03,
-5.1973143e+00,9.00000e-03,
-5.1965818e+00,9.00000e-03,
-5.1958494e+00,9.00000e-03,
-5.1951170e+00,9.00000e-03,
-5.1943846e+00,9.20000e-03,
-5.1936522e+00,9.00000e-03,
-5.1929197e+00,9.00000e-03,
-5.1921873e+00,9.00000e-03,
-5.1914549e+00,9.00000e-03,
-5.1907225e+00,9.00000e-03,
-5.1899900e+00,9.00000e-03,
-5.1892576e+00,9.00000e-03,
-5.1885252e+00,9.00000e-03,
-5.1877928e+00,9.00000e-03,
-5.1870604e+00,9.00000e-03,
-5.1863279e+00,9.00000e-03,
-5.1855955e+00,9.00000e-03,
-5.1848631e+00,9.00000e-03,
-5.1841307e+00,9.20000e-03,
-5.1833982e+00,9.00000e-03,
-5.1826658e+00,9.00000e-03,
-5.1819334e+00,9.00000e-03,
-5.1812010e+00,9.00000e-03,
-5.1804686e+00,9.00000e-03,
-5.1797361e+00,9.00000e-03,
-5.1790037e+00,9.00000e-03,
-5.1782713e+00,9.00000e-03,
-5.1775389e+00,9.00000e-03,
-5.1768064e+00,9.00000e-03,
-5.1760740e+00,9.20000e-03,
-5.1753416e+00,9.20000e-03,
-5.1746092e+00,9.20000e-03,
-5.1738768e+00,9.20000e-03,
-5.1731443e+00,9.20000e-03,
-5.1724119e+00,9.20000e-03,
-5.1716795e+00,9.20000e-03,
-5.1709471e+00,9.20000e-03,
-5.1702147e+00,9.20000e-03,
-5.1694822e+00,9.00000e-03,
-5.1687498e+00,9.20000e-03,
-5.1680174e+00,9.20000e-03,
-5.1672850e+00,8.80000e-03,
-5.1665525e+00,9.00000e-03,
-5.1658201e+00,9.00000e-03,
-5.1650877e+00,9.20000e-03,
-5.1643553e+00,9.20000e-03,
-5.1636229e+00,9.00000e-03,
-5.1628904e+00,9.20000e-03,
-5.1621580e+00,9.20000e-03,
-5.1614256e+00,9.00000e-03,
-5.1606932e+00,9.20000e-03,
-5.1599607e+00,9.00000e-03,
-5.1592283e+00,9.20000e-03,
-5.1584959e+00,9.00000e-03,
-5.1577635e+00,9.00000e-03,
-5.1570311e+00,9.20000e-03,
-5.1562986e+00,9.20000e-03,
-5.1555662e+00,9.20000e-03,
-5.1548338e+00,9.20000e-03,
-5.1541014e+00,9.00000e-03,
-5.1533689e+00,9.20000e-03,
-5.1526365e+00,9.20000e-03,
-5.1519041e+00,9.20000e-03,
-5.1511717e+00,9.20000e-03,
-5.1504393e+00,9.20000e-03,
-5.1497068e+00,9.20000e-03,
-5.1489744e+00,9.20000e-03,
-5.1482420e+00,9.20000e-03,
-5.1475096e+00,9.00000e-03,
-5.1467772e+00,9.20000e-03,
-5.1460447e+00,9.20000e-03,
-5.1453123e+00,9.00000e-03,
-5.1445799e+00,9.20000e-03,
-5.1438475e+00,9.20000e-03,
-5.1431150e+00,9.20000e-03,
-5.1423826e+00,9.20000e-03,
-5.1416502e+00,9.20000e-03,
-5.1409178e+00,9.20000e-03,
-5.1401854e+00,9.20000e-03,
-5.1394529e+00,9.00000e-03,
-5.1387205e+00,9.20000e-03,
-5.1379881e+00,9.20000e-03,
-5.1372557e+00,9.40000e-03,
-5.1365232e+00,9.20000e-03,
-5.1357908e+00,9.20000e-03,
-5.1350584e+00,9.20000e-03,
-5.1343260e+00,9.20000e-03,
-5.1335936e+00,9.20000e-03,
-5.1328611e+00,9.20000e-03,
-5.1321287e+00,9.20000e-03,
-5.1313963e+00,9.20000e-03,
-5.1306639e+00,9.20000e-03,
-5.1299314e+00,9.20000e-03,
-5.1291990e+00,9.20000e-03,
-5.1284666e+00,9.20000e-03,
-5.1277342e+00,9.20000e-03,
-5.1270018e+00,9.20000e-03,
-5.1262693e+00,9.20000e-03,
-5.1255369e+00,9.00000e-03,
-5.1248045e+00,9.20000e-03,
